Debit horaire;Heure;Etat trafic;Taux d'occupation
0.0;19;Fluide;7.80167
161.0;19;Fluide;2.65722
1778.0;19;Fluide;7.455
0.0;19;Fluide;5.15778
1788.0;19;Fluide;0.07333
487.0;19;Fluide;3.76389
161.0;19;Inconnu;0.0
0.0;19;Fluide;1.255
1045.0;19;Fluide;3.41222
449.0;19;Pré-saturé;19.27834
763.0;19;Inconnu;0.0
952.0;19;Fluide;6.76333
829.0;19;Fluide;3.97445
573.0;19;Fluide;0.48945
667.0;19;Fluide;1.33722
164.0;19;Fluide;1.11555
0.0;19;Saturé;31.20556
1431.0;19;Pré-saturé;27.94834
0.0;19;Fluide;1.71222
341.0;19;Fluide;1.45889
0.0;19;Fluide;5.85945
0.0;19;Fluide;0.88722
480.0;19;Fluide;2.29889
231.0;19;Fluide;1.96833
978.0;19;Pré-saturé;15.13111
262.0;19;Pré-saturé;16.43834
262.0;19;Inconnu;0.0
469.0;19;Inconnu;0.0
469.0;19;Fluide;1.94278
585.0;19;Fluide;9.03611
482.0;19;Inconnu;0.0
482.0;19;Fluide;6.125
584.0;19;Inconnu;0.0
683.0;19;Fluide;14.59389
683.0;19;Fluide;5.09778
762.0;19;Saturé;47.39278
683.0;19;Inconnu;0.0
543.0;19;Inconnu;0.0
989.0;19;Fluide;9.95167
409.0;19;Inconnu;0.0
409.0;19;Fluide;6.48389
409.0;19;Fluide;4.41444
0.0;19;Fluide;12.39778
0.0;19;Fluide;5.77722
395.0;19;Fluide;1.49778
0.0;19;Fluide;2.49889
0.0;19;Fluide;0.89222
0.0;19;Pré-saturé;18.185
295.0;19;Fluide;6.75667
930.0;19;Fluide;9.62611
986.0;19;Inconnu;0.0
247.0;19;Fluide;0.81944
584.0;19;Fluide;5.275
441.0;19;Fluide;3.55778
769.0;19;Inconnu;0.0
473.2;19;Inconnu;0.0
12.0;19;Inconnu;0.0
769.0;19;Fluide;6.27833
112.0;19;Inconnu;0.0
112.0;19;Saturé;36.08111
593.0;19;Inconnu;0.0
347.0;19;Fluide;10.44278
549.0;19;Fluide;6.95778
0.0;19;Fluide;8.46389
549.0;19;Fluide;6.09833
